image_path,label_path
chiclayo/images/chiclayo_28.tif,chiclayo/labels/chiclayo_28.tif
chiclayo/images/chiclayo_29.tif,chiclayo/labels/chiclayo_29.tif
chiclayo/images/chiclayo_3.tif,chiclayo/labels/chiclayo_3.tif
chiclayo/images/chiclayo_30.tif,chiclayo/labels/chiclayo_30.tif
chiclayo/images/chiclayo_32.tif,chiclayo/labels/chiclayo_32.tif
chiclayo/images/chiclayo_33.tif,chiclayo/labels/chiclayo_33.tif
chiclayo/images/chiclayo_34.tif,chiclayo/labels/chiclayo_34.tif
chiclayo/images/chiclayo_35.tif,chiclayo/labels/chiclayo_35.tif
chiclayo/images/chiclayo_37.tif,chiclayo/labels/chiclayo_37.tif
chiclayo/images/chiclayo_38.tif,chiclayo/labels/chiclayo_38.tif
chiclayo/images/chiclayo_39.tif,chiclayo/labels/chiclayo_39.tif
chiclayo/images/chiclayo_4.tif,chiclayo/labels/chiclayo_4.tif
chiclayo/images/chiclayo_41.tif,chiclayo/labels/chiclayo_41.tif
chiclayo/images/chiclayo_42.tif,chiclayo/labels/chiclayo_42.tif
chiclayo/images/chiclayo_44.tif,chiclayo/labels/chiclayo_44.tif
chiclayo/images/chiclayo_45.tif,chiclayo/labels/chiclayo_45.tif
chiclayo/images/chiclayo_48.tif,chiclayo/labels/chiclayo_48.tif
chiclayo/images/chiclayo_5.tif,chiclayo/labels/chiclayo_5.tif
chiclayo/images/chiclayo_50.tif,chiclayo/labels/chiclayo_50.tif
chiclayo/images/chiclayo_7.tif,chiclayo/labels/chiclayo_7.tif
chiclayo/images/chiclayo_8.tif,chiclayo/labels/chiclayo_8.tif
chiclayo/images/chiclayo_9.tif,chiclayo/labels/chiclayo_9.tif
chincha/images/chincha_10.tif,chincha/labels/chincha_10.tif
chincha/images/chincha_11.tif,chincha/labels/chincha_11.tif
chincha/images/chincha_13.tif,chincha/labels/chincha_13.tif
chincha/images/chincha_14.tif,chincha/labels/chincha_14.tif
chincha/images/chincha_15.tif,chincha/labels/chincha_15.tif
chincha/images/chincha_18.tif,chincha/labels/chincha_18.tif
chincha/images/chincha_19.tif,chincha/labels/chincha_19.tif
chincha/images/chincha_2.tif,chincha/labels/chincha_2.tif
chincha/images/chincha_20.tif,chincha/labels/chincha_20.tif
chincha/images/chincha_21.tif,chincha/labels/chincha_21.tif
chincha/images/chincha_22.tif,chincha/labels/chincha_22.tif
chincha/images/chincha_23.tif,chincha/labels/chincha_23.tif
chincha/images/chincha_24.tif,chincha/labels/chincha_24.tif
chincha/images/chincha_26.tif,chincha/labels/chincha_26.tif
chincha/images/chincha_3.tif,chincha/labels/chincha_3.tif
chincha/images/chincha_30.tif,chincha/labels/chincha_30.tif
chincha/images/chincha_31.tif,chincha/labels/chincha_31.tif
chincha/images/chincha_33.tif,chincha/labels/chincha_33.tif
chincha/images/chincha_34.tif,chincha/labels/chincha_34.tif
chincha/images/chincha_37.tif,chincha/labels/chincha_37.tif
chincha/images/chincha_39.tif,chincha/labels/chincha_39.tif
chincha/images/chincha_4.tif,chincha/labels/chincha_4.tif
chincha/images/chincha_40.tif,chincha/labels/chincha_40.tif
chincha/images/chincha_43.tif,chincha/labels/chincha_43.tif
chincha/images/chincha_45.tif,chincha/labels/chincha_45.tif
chincha/images/chincha_48.tif,chincha/labels/chincha_48.tif
chincha/images/chincha_5.tif,chincha/labels/chincha_5.tif
chincha/images/chincha_50.tif,chincha/labels/chincha_50.tif
chincha/images/chincha_6.tif,chincha/labels/chincha_6.tif
chincha/images/chincha_8.tif,chincha/labels/chincha_8.tif
chisinau/images/chisinau_1.tif,chisinau/labels/chisinau_1.tif
chisinau/images/chisinau_10.tif,chisinau/labels/chisinau_10.tif
chisinau/images/chisinau_14.tif,chisinau/labels/chisinau_14.tif
chisinau/images/chisinau_15.tif,chisinau/labels/chisinau_15.tif
chisinau/images/chisinau_16.tif,chisinau/labels/chisinau_16.tif
chisinau/images/chisinau_18.tif,chisinau/labels/chisinau_18.tif
chisinau/images/chisinau_2.tif,chisinau/labels/chisinau_2.tif
chisinau/images/chisinau_20.tif,chisinau/labels/chisinau_20.tif
chisinau/images/chisinau_24.tif,chisinau/labels/chisinau_24.tif
chisinau/images/chisinau_25.tif,chisinau/labels/chisinau_25.tif
chisinau/images/chisinau_26.tif,chisinau/labels/chisinau_26.tif
chisinau/images/chisinau_27.tif,chisinau/labels/chisinau_27.tif
chisinau/images/chisinau_28.tif,chisinau/labels/chisinau_28.tif
chisinau/images/chisinau_29.tif,chisinau/labels/chisinau_29.tif
chisinau/images/chisinau_30.tif,chisinau/labels/chisinau_30.tif
chisinau/images/chisinau_34.tif,chisinau/labels/chisinau_34.tif
chisinau/images/chisinau_35.tif,chisinau/labels/chisinau_35.tif
chisinau/images/chisinau_36.tif,chisinau/labels/chisinau_36.tif
chisinau/images/chisinau_4.tif,chisinau/labels/chisinau_4.tif
chisinau/images/chisinau_40.tif,chisinau/labels/chisinau_40.tif
chisinau/images/chisinau_41.tif,chisinau/labels/chisinau_41.tif
chisinau/images/chisinau_43.tif,chisinau/labels/chisinau_43.tif
chisinau/images/chisinau_45.tif,chisinau/labels/chisinau_45.tif
chisinau/images/chisinau_47.tif,chisinau/labels/chisinau_47.tif
chisinau/images/chisinau_48.tif,chisinau/labels/chisinau_48.tif
chisinau/images/chisinau_5.tif,chisinau/labels/chisinau_5.tif
chisinau/images/chisinau_50.tif,chisinau/labels/chisinau_50.tif
chisinau/images/chisinau_51.tif,chisinau/labels/chisinau_51.tif
chisinau/images/chisinau_55.tif,chisinau/labels/chisinau_55.tif
chisinau/images/chisinau_56.tif,chisinau/labels/chisinau_56.tif
chisinau/images/chisinau_57.tif,chisinau/labels/chisinau_57.tif
chisinau/images/chisinau_59.tif,chisinau/labels/chisinau_59.tif
chisinau/images/chisinau_6.tif,chisinau/labels/chisinau_6.tif
chisinau/images/chisinau_60.tif,chisinau/labels/chisinau_60.tif
chisinau/images/chisinau_61.tif,chisinau/labels/chisinau_61.tif
chisinau/images/chisinau_62.tif,chisinau/labels/chisinau_62.tif
chisinau/images/chisinau_66.tif,chisinau/labels/chisinau_66.tif
chisinau/images/chisinau_67.tif,chisinau/labels/chisinau_67.tif
chisinau/images/chisinau_68.tif,chisinau/labels/chisinau_68.tif
chisinau/images/chisinau_7.tif,chisinau/labels/chisinau_7.tif
chisinau/images/chisinau_8.tif,chisinau/labels/chisinau_8.tif
chisinau/images/chisinau_9.tif,chisinau/labels/chisinau_9.tif
christchurch/images/christchurch_1.tif,christchurch/labels/christchurch_1.tif
christchurch/images/christchurch_11.tif,christchurch/labels/christchurch_11.tif
christchurch/images/christchurch_12.tif,christchurch/labels/christchurch_12.tif
christchurch/images/christchurch_14.tif,christchurch/labels/christchurch_14.tif
christchurch/images/christchurch_15.tif,christchurch/labels/christchurch_15.tif
christchurch/images/christchurch_19.tif,christchurch/labels/christchurch_19.tif
christchurch/images/christchurch_2.tif,christchurch/labels/christchurch_2.tif
christchurch/images/christchurch_20.tif,christchurch/labels/christchurch_20.tif
christchurch/images/christchurch_24.tif,christchurch/labels/christchurch_24.tif
christchurch/images/christchurch_25.tif,christchurch/labels/christchurch_25.tif
christchurch/images/christchurch_26.tif,christchurch/labels/christchurch_26.tif
christchurch/images/christchurch_28.tif,christchurch/labels/christchurch_28.tif
christchurch/images/christchurch_29.tif,christchurch/labels/christchurch_29.tif
christchurch/images/christchurch_3.tif,christchurch/labels/christchurch_3.tif
christchurch/images/christchurch_30.tif,christchurch/labels/christchurch_30.tif
christchurch/images/christchurch_32.tif,christchurch/labels/christchurch_32.tif
christchurch/images/christchurch_33.tif,christchurch/labels/christchurch_33.tif
christchurch/images/christchurch_34.tif,christchurch/labels/christchurch_34.tif
christchurch/images/christchurch_35.tif,christchurch/labels/christchurch_35.tif
christchurch/images/christchurch_37.tif,christchurch/labels/christchurch_37.tif
christchurch/images/christchurch_38.tif,christchurch/labels/christchurch_38.tif
christchurch/images/christchurch_4.tif,christchurch/labels/christchurch_4.tif
christchurch/images/christchurch_40.tif,christchurch/labels/christchurch_40.tif
christchurch/images/christchurch_41.tif,christchurch/labels/christchurch_41.tif
christchurch/images/christchurch_44.tif,christchurch/labels/christchurch_44.tif
christchurch/images/christchurch_45.tif,christchurch/labels/christchurch_45.tif
christchurch/images/christchurch_47.tif,christchurch/labels/christchurch_47.tif
christchurch/images/christchurch_5.tif,christchurch/labels/christchurch_5.tif
christchurch/images/christchurch_50.tif,christchurch/labels/christchurch_50.tif
christchurch/images/christchurch_51.tif,christchurch/labels/christchurch_51.tif
christchurch/images/christchurch_53.tif,christchurch/labels/christchurch_53.tif
christchurch/images/christchurch_56.tif,christchurch/labels/christchurch_56.tif
christchurch/images/christchurch_59.tif,christchurch/labels/christchurch_59.tif
christchurch/images/christchurch_6.tif,christchurch/labels/christchurch_6.tif
christchurch/images/christchurch_63.tif,christchurch/labels/christchurch_63.tif
christchurch/images/christchurch_64.tif,christchurch/labels/christchurch_64.tif
christchurch/images/christchurch_65.tif,christchurch/labels/christchurch_65.tif
christchurch/images/christchurch_66.tif,christchurch/labels/christchurch_66.tif
christchurch/images/christchurch_67.tif,christchurch/labels/christchurch_67.tif
christchurch/images/christchurch_68.tif,christchurch/labels/christchurch_68.tif
christchurch/images/christchurch_69.tif,christchurch/labels/christchurch_69.tif
christchurch/images/christchurch_8.tif,christchurch/labels/christchurch_8.tif
coxsbazar/images/coxsbazar_12.tif,coxsbazar/labels/coxsbazar_12.tif
coxsbazar/images/coxsbazar_13.tif,coxsbazar/labels/coxsbazar_13.tif
coxsbazar/images/coxsbazar_14.tif,coxsbazar/labels/coxsbazar_14.tif
coxsbazar/images/coxsbazar_16.tif,coxsbazar/labels/coxsbazar_16.tif
coxsbazar/images/coxsbazar_17.tif,coxsbazar/labels/coxsbazar_17.tif
coxsbazar/images/coxsbazar_20.tif,coxsbazar/labels/coxsbazar_20.tif
coxsbazar/images/coxsbazar_21.tif,coxsbazar/labels/coxsbazar_21.tif
coxsbazar/images/coxsbazar_25.tif,coxsbazar/labels/coxsbazar_25.tif
coxsbazar/images/coxsbazar_26.tif,coxsbazar/labels/coxsbazar_26.tif
coxsbazar/images/coxsbazar_27.tif,coxsbazar/labels/coxsbazar_27.tif
coxsbazar/images/coxsbazar_28.tif,coxsbazar/labels/coxsbazar_28.tif
coxsbazar/images/coxsbazar_29.tif,coxsbazar/labels/coxsbazar_29.tif
coxsbazar/images/coxsbazar_3.tif,coxsbazar/labels/coxsbazar_3.tif
coxsbazar/images/coxsbazar_30.tif,coxsbazar/labels/coxsbazar_30.tif
coxsbazar/images/coxsbazar_32.tif,coxsbazar/labels/coxsbazar_32.tif
coxsbazar/images/coxsbazar_33.tif,coxsbazar/labels/coxsbazar_33.tif
coxsbazar/images/coxsbazar_34.tif,coxsbazar/labels/coxsbazar_34.tif
coxsbazar/images/coxsbazar_36.tif,coxsbazar/labels/coxsbazar_36.tif
coxsbazar/images/coxsbazar_37.tif,coxsbazar/labels/coxsbazar_37.tif
coxsbazar/images/coxsbazar_38.tif,coxsbazar/labels/coxsbazar_38.tif
coxsbazar/images/coxsbazar_43.tif,coxsbazar/labels/coxsbazar_43.tif
coxsbazar/images/coxsbazar_44.tif,coxsbazar/labels/coxsbazar_44.tif
coxsbazar/images/coxsbazar_46.tif,coxsbazar/labels/coxsbazar_46.tif
coxsbazar/images/coxsbazar_47.tif,coxsbazar/labels/coxsbazar_47.tif
coxsbazar/images/coxsbazar_48.tif,coxsbazar/labels/coxsbazar_48.tif
coxsbazar/images/coxsbazar_5.tif,coxsbazar/labels/coxsbazar_5.tif
coxsbazar/images/coxsbazar_52.tif,coxsbazar/labels/coxsbazar_52.tif
coxsbazar/images/coxsbazar_53.tif,coxsbazar/labels/coxsbazar_53.tif
coxsbazar/images/coxsbazar_54.tif,coxsbazar/labels/coxsbazar_54.tif
coxsbazar/images/coxsbazar_56.tif,coxsbazar/labels/coxsbazar_56.tif
coxsbazar/images/coxsbazar_57.tif,coxsbazar/labels/coxsbazar_57.tif
coxsbazar/images/coxsbazar_58.tif,coxsbazar/labels/coxsbazar_58.tif
coxsbazar/images/coxsbazar_61.tif,coxsbazar/labels/coxsbazar_61.tif
coxsbazar/images/coxsbazar_62.tif,coxsbazar/labels/coxsbazar_62.tif
coxsbazar/images/coxsbazar_64.tif,coxsbazar/labels/coxsbazar_64.tif
coxsbazar/images/coxsbazar_65.tif,coxsbazar/labels/coxsbazar_65.tif
coxsbazar/images/coxsbazar_66.tif,coxsbazar/labels/coxsbazar_66.tif
coxsbazar/images/coxsbazar_67.tif,coxsbazar/labels/coxsbazar_67.tif
coxsbazar/images/coxsbazar_68.tif,coxsbazar/labels/coxsbazar_68.tif
coxsbazar/images/coxsbazar_69.tif,coxsbazar/labels/coxsbazar_69.tif
coxsbazar/images/coxsbazar_7.tif,coxsbazar/labels/coxsbazar_7.tif
coxsbazar/images/coxsbazar_71.tif,coxsbazar/labels/coxsbazar_71.tif
coxsbazar/images/coxsbazar_73.tif,coxsbazar/labels/coxsbazar_73.tif
coxsbazar/images/coxsbazar_75.tif,coxsbazar/labels/coxsbazar_75.tif
coxsbazar/images/coxsbazar_76.tif,coxsbazar/labels/coxsbazar_76.tif
coxsbazar/images/coxsbazar_78.tif,coxsbazar/labels/coxsbazar_78.tif
coxsbazar/images/coxsbazar_79.tif,coxsbazar/labels/coxsbazar_79.tif
coxsbazar/images/coxsbazar_8.tif,coxsbazar/labels/coxsbazar_8.tif
coxsbazar/images/coxsbazar_9.tif,coxsbazar/labels/coxsbazar_9.tif
daressalaam/images/daressalaam_1.tif,daressalaam/labels/daressalaam_1.tif
daressalaam/images/daressalaam_100.tif,daressalaam/labels/daressalaam_100.tif
daressalaam/images/daressalaam_103.tif,daressalaam/labels/daressalaam_103.tif
daressalaam/images/daressalaam_104.tif,daressalaam/labels/daressalaam_104.tif
daressalaam/images/daressalaam_105.tif,daressalaam/labels/daressalaam_105.tif
daressalaam/images/daressalaam_107.tif,daressalaam/labels/daressalaam_107.tif
daressalaam/images/daressalaam_108.tif,daressalaam/labels/daressalaam_108.tif
daressalaam/images/daressalaam_112.tif,daressalaam/labels/daressalaam_112.tif
daressalaam/images/daressalaam_113.tif,daressalaam/labels/daressalaam_113.tif
daressalaam/images/daressalaam_118.tif,daressalaam/labels/daressalaam_118.tif
daressalaam/images/daressalaam_119.tif,daressalaam/labels/daressalaam_119.tif
daressalaam/images/daressalaam_120.tif,daressalaam/labels/daressalaam_120.tif
daressalaam/images/daressalaam_121.tif,daressalaam/labels/daressalaam_121.tif
daressalaam/images/daressalaam_122.tif,daressalaam/labels/daressalaam_122.tif
daressalaam/images/daressalaam_123.tif,daressalaam/labels/daressalaam_123.tif
daressalaam/images/daressalaam_124.tif,daressalaam/labels/daressalaam_124.tif
daressalaam/images/daressalaam_127.tif,daressalaam/labels/daressalaam_127.tif
daressalaam/images/daressalaam_129.tif,daressalaam/labels/daressalaam_129.tif
daressalaam/images/daressalaam_16.tif,daressalaam/labels/daressalaam_16.tif
daressalaam/images/daressalaam_19.tif,daressalaam/labels/daressalaam_19.tif
daressalaam/images/daressalaam_22.tif,daressalaam/labels/daressalaam_22.tif
daressalaam/images/daressalaam_23.tif,daressalaam/labels/daressalaam_23.tif
daressalaam/images/daressalaam_24.tif,daressalaam/labels/daressalaam_24.tif
daressalaam/images/daressalaam_28.tif,daressalaam/labels/daressalaam_28.tif
daressalaam/images/daressalaam_29.tif,daressalaam/labels/daressalaam_29.tif
daressalaam/images/daressalaam_32.tif,daressalaam/labels/daressalaam_32.tif
daressalaam/images/daressalaam_33.tif,daressalaam/labels/daressalaam_33.tif
daressalaam/images/daressalaam_34.tif,daressalaam/labels/daressalaam_34.tif
daressalaam/images/daressalaam_35.tif,daressalaam/labels/daressalaam_35.tif
daressalaam/images/daressalaam_37.tif,daressalaam/labels/daressalaam_37.tif
daressalaam/images/daressalaam_38.tif,daressalaam/labels/daressalaam_38.tif
daressalaam/images/daressalaam_39.tif,daressalaam/labels/daressalaam_39.tif
daressalaam/images/daressalaam_40.tif,daressalaam/labels/daressalaam_40.tif
daressalaam/images/daressalaam_41.tif,daressalaam/labels/daressalaam_41.tif
daressalaam/images/daressalaam_43.tif,daressalaam/labels/daressalaam_43.tif
daressalaam/images/daressalaam_46.tif,daressalaam/labels/daressalaam_46.tif
daressalaam/images/daressalaam_47.tif,daressalaam/labels/daressalaam_47.tif
daressalaam/images/daressalaam_49.tif,daressalaam/labels/daressalaam_49.tif
daressalaam/images/daressalaam_5.tif,daressalaam/labels/daressalaam_5.tif
daressalaam/images/daressalaam_52.tif,daressalaam/labels/daressalaam_52.tif
daressalaam/images/daressalaam_54.tif,daressalaam/labels/daressalaam_54.tif
daressalaam/images/daressalaam_55.tif,daressalaam/labels/daressalaam_55.tif
daressalaam/images/daressalaam_56.tif,daressalaam/labels/daressalaam_56.tif
daressalaam/images/daressalaam_57.tif,daressalaam/labels/daressalaam_57.tif
daressalaam/images/daressalaam_58.tif,daressalaam/labels/daressalaam_58.tif
daressalaam/images/daressalaam_59.tif,daressalaam/labels/daressalaam_59.tif
daressalaam/images/daressalaam_6.tif,daressalaam/labels/daressalaam_6.tif
daressalaam/images/daressalaam_61.tif,daressalaam/labels/daressalaam_61.tif
daressalaam/images/daressalaam_62.tif,daressalaam/labels/daressalaam_62.tif
daressalaam/images/daressalaam_63.tif,daressalaam/labels/daressalaam_63.tif
daressalaam/images/daressalaam_65.tif,daressalaam/labels/daressalaam_65.tif
daressalaam/images/daressalaam_66.tif,daressalaam/labels/daressalaam_66.tif
daressalaam/images/daressalaam_67.tif,daressalaam/labels/daressalaam_67.tif
daressalaam/images/daressalaam_69.tif,daressalaam/labels/daressalaam_69.tif
daressalaam/images/daressalaam_7.tif,daressalaam/labels/daressalaam_7.tif
daressalaam/images/daressalaam_70.tif,daressalaam/labels/daressalaam_70.tif
daressalaam/images/daressalaam_71.tif,daressalaam/labels/daressalaam_71.tif
daressalaam/images/daressalaam_72.tif,daressalaam/labels/daressalaam_72.tif
daressalaam/images/daressalaam_73.tif,daressalaam/labels/daressalaam_73.tif
daressalaam/images/daressalaam_74.tif,daressalaam/labels/daressalaam_74.tif
daressalaam/images/daressalaam_75.tif,daressalaam/labels/daressalaam_75.tif
daressalaam/images/daressalaam_76.tif,daressalaam/labels/daressalaam_76.tif
daressalaam/images/daressalaam_79.tif,daressalaam/labels/daressalaam_79.tif
daressalaam/images/daressalaam_8.tif,daressalaam/labels/daressalaam_8.tif
daressalaam/images/daressalaam_80.tif,daressalaam/labels/daressalaam_80.tif
daressalaam/images/daressalaam_82.tif,daressalaam/labels/daressalaam_82.tif
daressalaam/images/daressalaam_83.tif,daressalaam/labels/daressalaam_83.tif
daressalaam/images/daressalaam_84.tif,daressalaam/labels/daressalaam_84.tif
daressalaam/images/daressalaam_86.tif,daressalaam/labels/daressalaam_86.tif
daressalaam/images/daressalaam_89.tif,daressalaam/labels/daressalaam_89.tif
daressalaam/images/daressalaam_90.tif,daressalaam/labels/daressalaam_90.tif
daressalaam/images/daressalaam_93.tif,daressalaam/labels/daressalaam_93.tif
daressalaam/images/daressalaam_94.tif,daressalaam/labels/daressalaam_94.tif
daressalaam/images/daressalaam_95.tif,daressalaam/labels/daressalaam_95.tif
daressalaam/images/daressalaam_96.tif,daressalaam/labels/daressalaam_96.tif
daressalaam/images/daressalaam_97.tif,daressalaam/labels/daressalaam_97.tif
daressalaam/images/daressalaam_98.tif,daressalaam/labels/daressalaam_98.tif
daressalaam/images/daressalaam_99.tif,daressalaam/labels/daressalaam_99.tif
dhaka/images/dhaka_1.tif,dhaka/labels/dhaka_1.tif
dhaka/images/dhaka_10.tif,dhaka/labels/dhaka_10.tif
dhaka/images/dhaka_11.tif,dhaka/labels/dhaka_11.tif
dhaka/images/dhaka_14.tif,dhaka/labels/dhaka_14.tif
dhaka/images/dhaka_17.tif,dhaka/labels/dhaka_17.tif
dhaka/images/dhaka_18.tif,dhaka/labels/dhaka_18.tif
dhaka/images/dhaka_2.tif,dhaka/labels/dhaka_2.tif
dhaka/images/dhaka_23.tif,dhaka/labels/dhaka_23.tif
dhaka/images/dhaka_24.tif,dhaka/labels/dhaka_24.tif
dhaka/images/dhaka_25.tif,dhaka/labels/dhaka_25.tif
dhaka/images/dhaka_26.tif,dhaka/labels/dhaka_26.tif
dhaka/images/dhaka_29.tif,dhaka/labels/dhaka_29.tif
dhaka/images/dhaka_31.tif,dhaka/labels/dhaka_31.tif
dhaka/images/dhaka_32.tif,dhaka/labels/dhaka_32.tif
dhaka/images/dhaka_33.tif,dhaka/labels/dhaka_33.tif
dhaka/images/dhaka_35.tif,dhaka/labels/dhaka_35.tif
dhaka/images/dhaka_36.tif,dhaka/labels/dhaka_36.tif
dhaka/images/dhaka_37.tif,dhaka/labels/dhaka_37.tif
dhaka/images/dhaka_38.tif,dhaka/labels/dhaka_38.tif
dhaka/images/dhaka_39.tif,dhaka/labels/dhaka_39.tif
dhaka/images/dhaka_4.tif,dhaka/labels/dhaka_4.tif
dhaka/images/dhaka_40.tif,dhaka/labels/dhaka_40.tif
dhaka/images/dhaka_43.tif,dhaka/labels/dhaka_43.tif
dhaka/images/dhaka_44.tif,dhaka/labels/dhaka_44.tif
dhaka/images/dhaka_45.tif,dhaka/labels/dhaka_45.tif
